Country,WHO Region,adult_daly,child_daly,retention_pct,adult_cov,child_cov,actual_3TC,actual_ABC,actual_AZT,actual_ddl,actual_d4T,actual_EFV,actual_FTC,actual_LPV/r,actual_NVP,actual_TDF,actual_ATV/r,calc_3TC,calc_ABC,calc_AZT,calc_ddl,calc_d4T,calc_EFV,calc_FTC,calc_LPV/r,calc_NVP,calc_TDF,calc_ATV/r
South Sudan,AFR,390553.6,95114.09,76.0,0.114958641,0.05,2371.793059,90.36534773,947.6979003,2.488456247,12.689093,1677.437735,596.5487217,242.1918011,1016.322424,1983.038248,34.53949793,2371.7930590844635,90.36534772942665,947.6979004719027,2.4884562471958165,12.689093004070429,1677.437734826536,596.5487217749528,242.19180108213126,1016.3224245489903,1924.1766760230244,34.53949793132946
Spain,EUR,43690.42,654.6254,12.0,0.7378054327,0.95,6334.806294,64.86950277,2360.516372,1.197157128,6.183671331,4874.832017,1737.713286,520.5550115,2587.028538,5807.884828,91.13820963,6334.80629329075,64.86950276829937,2360.516372168906,1.1971571278536606,6.183671330711874,4874.832017041284,1737.713286058406,520.5550115115195,2587.02853734028,5652.39956402699,91.13820962517259
Sri Lanka,SEA,2442.16,230.4761,82.0,0.1858853503,0.46,20.849787,1.470348101,8.949992724,0.04166958095,0.2137225878,13.39343153,4.573784409,2.393573939,9.410570457,15.31112349,0.2619924744,20.84978699550165,1.4703481012481228,8.949992723664165,0.04166958095076921,0.2137225877536138,13.393431531916635,4.573784408750478,2.393573938960139,9.410570455965038,14.864585476674467,0.2619924744017031
Sudan,EMR,199167.1,21937.77,97.14,0.07777994158,0.11,102.1221689,5.314618139,41.92901008,0.1505051871,0.768104902,69.54352699,24.38848496,11.09416144,44.58302876,81.24256203,1.419952268,102.12216893607436,5.314618139135631,41.92901008324416,0.15050518705382124,0.7681049019743188,69.54352699536238,24.388484963812992,11.094161439046053,44.58302875872809,78.82286270285073,1.4199522675674923
Suriname,AMR,6141.119,147.1605,97.14,0.5448292924,0.95,21.25613721,0.3828762595,8.155657133,0.00874647218,0.04517812074,15.89574247,5.674230539,1.863203802,8.871756072,18.91441196,0.3072212821,21.256137210743056,0.3828762595140943,8.15565713246523,0.008746472179645077,0.04517812073600382,15.89574246672473,5.6742305384769205,1.863203802211259,8.871756071865653,18.390457716650033,0.3072212820884467
Swaziland,AFR,280416.9,72240.03,96.0,0.6635037062,0.78,2188.450988,175.7449135,964.7063055,4.927317728,25.38854911,1361.400613,450.1677767,248.4482106,1009.12217,1521.642289,23.90434991,2188.450987538691,175.74491349988728,964.7063054678656,4.9273177277358124,25.38854911255009,1361.400612795448,450.16777664484204,248.44821054671175,1009.1221701850244,1480.8658601715824,23.904349910051042
Sweden,EUR,1166.964,38.8543,97.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Switzerland,EUR,2623.446,62.10872,97.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tajikistan,EUR,8162.652,809.6209,82.0,0.1646583443,0.95,85.59264437,10.75131439,42.58490228,0.3028515823,1.56431817,43.64596991,13.49700813,11.5525002,43.37718652,45.93105323,0.7756222972,85.59264437888069,10.751314385157228,42.58490228127171,0.30285158232370424,1.5643181696903683,43.64596991128346,13.497008127128105,11.552500202063426,43.3771865259908,44.60913739874362,0.7756222972859238
Tanzania,AFR,2157596.0,542872.6,97.14,0.3583525923,0.0,4516.525599,18.03634493,1680.141048,0.0,0.0,3493.683827,1271.959635,379.1952424,1844.661064,4219.155353,70.94510072,4516.525598833838,18.03634492823485,1680.1410480255493,0.0,0.0,3493.6838264374223,1271.9596344108131,379.19524231373407,1844.6610637856475,4098.200619290093,70.94510070784663
Thailand,SEA,617388.6,1301.904,87.0,0.647329946,0.95,11191.26344,54.65159636,4124.469531,0.351720713,1.816741711,8716.229597,3134.057762,906.1863289,4536.341961,10447.9595,166.8671607,11191.263443880773,54.65159636220199,4124.469531094358,0.3517207129929766,1.8167417114673599,8716.2295978008,3134.0577617608355,906.186328939015,4536.34196149931,10163.322847093687,166.86716073725282
Timor-Leste,SEA,2800.047,524.4834,97.14,0.2518046743,0.0,4.048059618,0.01644487306,1.512107592,0.0,0.0,3.120432051,1.140419674,0.3448519454,1.658525923,3.777357862,0.06466937341,4.048059617114699,0.016444873059164377,1.5121075918454057,0.0,0.0,3.1204320499311513,1.1404196741174104,0.34485194528665924,1.6585259226125588,3.6671231769105916,0.06466937340174071
Togo,AFR,270540.8,63164.97,97.14,0.4164921204,0.34,809.5066978,47.42562403,335.8055731,1.340575092,6.864021868,543.9958704,187.1129063,87.29311349,356.1473928,626.7847897,10.34130364,809.5066978512433,47.42562402814884,335.80557312863124,1.3405750923330373,6.864021867698557,543.9958704696782,187.1129063479092,87.29311349735329,356.1473928532699,609.1520464882246,10.341303640200833
Tonga,WPR,58.53044,12.45279,97.14,0.3637163359,0.0,0.1244661958,0.0004966103819,0.04629135207,0.0,0.0,0.09629583921,0.03505186775,0.01044206184,0.05082674532,0.1162778438,0.001953417157,0.12446619578676107,0.0004966103819316991,0.04629135207465797,0.0,0.0,0.0962958392147522,0.03505186774979852,0.010442061841878146,0.05082674532306575,0.11294741982371605,0.001953417156863471
Trinidad and Tobago,AMR,10470.87,435.5197,90.0,0.613574647,0.95,148.2949441,3.678294628,57.78804919,0.0905072638,0.4674968385,108.9599851,38.53560618,13.3081861,62.57737843,128.7449442,2.063187716,148.2949440505455,3.6782946278431723,57.78804918147822,0.09050726380303077,0.46749683845042533,108.95998510081067,38.53560618108192,13.30818610330365,62.57737842945842,125.22583257841822,2.0631877159551064
Tunisia,EMR,4206.569,181.7142,79.0,0.2723705722,0.0,48.46108072,0.1962256159,18.08796261,0.0,0.0,37.38092174,13.65170035,4.116917362,19.84324955,45.22992749,0.7716924181,48.4610807204634,0.1962256159430908,18.087962613571218,0.0,0.0,37.380921735212965,13.651700345285443,4.116917362187626,19.843249550293017,43.9144620359968,0.7716924180552336
Turkey,EUR,8426.082,1185.291,97.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Turkmenistan,EUR,16269.72,738.0411,97.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Uganda,AFR,1704291.0,431330.7,78.0,0.5661213954,0.63,59920.99328,4624.633626,26052.85227,130.6201227,671.5826541,37853.50329,12631.19959,6813.695695,27316.29841,42585.21805,681.5343655,59920.99328330401,4624.633626282269,26052.85226713689,130.62012270390943,671.5826540824826,37853.50329702794,12631.199591579134,6813.695694838382,27316.298412932083,41422.8437596165,681.5343655048118
Ukraine,EUR,368306.8,3871.335,86.0,0.2728943983,0.75,2939.448571,42.0089538,1125.131282,0.8885457268,4.576349511,2206.082821,798.449799,262.3476358,1225.105021,2649.114449,45.13048271,2939.448570617151,42.0089538019108,1125.1312815441252,0.8885457267743976,4.576349511256083,2206.082820729395,798.4497989429307,262.34763574991376,1225.1050209875216,2572.1827022385155,45.130482706042
United Arab Emirates,EMR,12903.31,299.1333,97.14,0.3637163359,0.0,27.43915659,0.1094800877,10.20514567,0.0,0.0,21.22886937,7.727348635,2.302001505,11.20499438,25.633996,0.4306399735,27.439156595393285,0.1094800877506322,10.205145666741183,0.0,0.0,21.22886937289561,7.727348635251208,2.3020015052838265,11.204994378900405,24.89978841241503,0.4306399735646613
United States,AMR,354844.3,5960.901,97.14,0.3637163359,0.0,754.5837707,3.0107302,280.644096,0.0,0.0,583.7992959,212.5040487,63.30562567,308.1401894,704.9413963,11.84270857,754.5837707288066,3.0107302003758463,280.64409601201623,0.0,0.0,583.7992958718796,212.50404875428637,63.30562566824992,308.1401893688402,684.750501177723,11.842708574123284
Uruguay,AMR,7240.112,146.8193,97.14,0.5947464067,0.95,27.26669516,0.4045810822,10.35222251,0.008726192986,0.04507337269,20.61113119,7.36351895,2.338590899,11.29257158,24.55642249,0.3954587919,27.266695154863882,0.4045810821939091,10.35222250653332,0.008726192985787383,0.045073372690195845,20.611131186572116,7.363518949813631,2.3385908987044854,11.292571582435842,23.881923624032353,0.3954587919117732
Uzbekistan,EUR,25647.92,125.3955,90.0,0.2693883936,0.95,142.337195,1.471605375,54.04201143,0.02605899021,0.1346024067,107.8683418,39.18371098,12.46005575,58.99905488,129.9254056,2.215965276,142.33719498813687,1.4716053747188635,54.042011435503035,0.02605899020919822,0.1346024067474107,107.86834181800964,39.18371098893006,12.460055752199096,58.99905488526281,126.14798013291787,2.2159652765003828
Vanuatu,WPR,521.5702,95.27909,57.0,0.3637163359,0.0,16.67572864,0.06653485243,6.202021526,0.0,0.0,12.90152136,4.696178197,1.399006281,6.809664321,15.57866984,0.2617148714,16.675728640395427,0.0665348524292007,6.202021526523673,0.0,0.0,12.901521363241974,4.696178197139376,1.399006281349759,6.80966432149993,15.13246638340212,0.261714871443133
Venezuela,AMR,96054.95,5024.038,97.14,1.0,0.0,629.3543074,2.242786621,227.1396347,0.0,0.0,498.038078,176.2298154,47.8967094,250.8144565,592.2627161,8.834878961,629.3543073742022,2.242786620978796,227.1396346871286,0.0,0.0,498.0380779700782,176.22981544713855,47.896709404849666,250.81445648550084,577.1831489624848,8.83487896091214
Yemen,EMR,7299.473,888.0772,97.14,0.1423828125,0.32,7.77494307,0.6161821778,3.372632972,0.01773799291,0.09079632593,4.887400068,1.652592482,0.9292961353,3.530873771,5.540475103,0.09528880796,7.774943070310428,0.6161821777859663,3.3726329716906496,0.017737992907431135,0.09079632593271852,4.887400067958228,1.652592482451262,0.9292961353266729,3.530873770910313,5.37807790772575,0.09528880795617684
Zambia,AFR,1156376.0,870815.3,93.0,0.6314715868,0.61,20236.19922,2806.442844,9888.275336,81.23781156,417.5638065,10325.47887,3075.170806,2842.695601,10049.21406,10586.87002,164.1604248,20236.199221028244,2806.442843653119,9888.275335433364,81.23781156083683,417.5638064604422,10325.4788722173,3075.1708057549163,2842.6956008286284,10049.214062704616,10306.858199581742,164.16042481736233
Zimbabwe,AFR,1902673.0,623894.3,86.0,0.6100557708,0.8,52929.8065,5400.582305,24512.04137,152.7704359,787.3938136,30429.66556,9741.31085,6523.241702,25328.33578,33087.55183,521.8486973,52929.80650107172,5400.5823047429785,24512.041364976987,152.77043589336654,787.3938135970711,30429.665558081066,9741.310849552452,6523.241701782576,25328.335783471073,32197.457104923615,521.8486973155046
